<<<<<<< HEAD
Selection of zonal-annual-mean climate variables from ERA5 

 Reference for ERA5: Hersbach, H., Bell, B., Berrisford, P., Biavati, G., Horányi, A., Muñoz Sabater, J., Nicolas, J., Peubey, C., Radu, R., Rozum, I., Schepers, D., Simmons, A., Soci, C., Dee, D., Thépaut, J-N. (2023): ERA5 monthly averaged data on single levels from 1940 to present. Copernicus Climate Change Service (C3S) Climate Data Store (CDS), DOI: 10.24381/cds.f17050d7 (Accessed on 28-02-2024) 
 
Latitude	Surface Air Temperature (K)	Precipitation (kg m-2 s-1)	Snowfall (kg m-2 s-1)	Evaporation (kg m-2 s-1)	Incoming Shortwave Radiation TOA (W m-2)	Outgoing Shortwave Radiation TOA (W m-2)	Incoming Shortwave Radiation SFC (W m-2)	Outgoing Shortwave Radiation SFC (W m-2)	Outgoing Longwave Radiation TOA (W m-2)	Incoming Longwave Radiation SFC (W m-2)	Outgoing Longwave Radiation SFC (W m-2)
25.5	295.7029157082931	2.30065093442288e-05	1.3679831351065442e-08	-3.756419996342783e-05	378.95165181355407	-93.30889016712946	227.17691882038514	31.502548447027277	-271.2812116077363	364.1316373133272	441.32060962149285
25.75	295.64307553509343	2.3232510015779328e-05	1.876609632158274e-08	-3.7187019962917084e-05	378.2452609424336	-93.50747053184423	226.38881924132744	31.439677327813186	-270.9735600346338	363.6718159775702	441.2103031912978
26.0	295.56409264870456	2.3717732555802003e-05	2.7833235125197423e-08	-3.7011069027720675e-05	377.5318842654252	-93.35847376191028	225.53678229794087	30.926808020114194	-270.61205914425955	363.1853506163006	440.8828012141731
26.25	295.4569363576688	2.4246375069050726e-05	3.621115034571112e-08	-3.686932814050405e-05	376.8122189980331	-93.60769897677189	224.72361865114667	30.843876922169507	-270.166577229768	362.5506337710717	440.21337684432456
26.5	295.33112840851663	2.4583653035578326e-05	4.623867363198756e-08	-3.6647675319760165e-05	376.0858394195602	-93.93098644991144	223.93013392090327	30.88371385379945	-269.69416526477374	361.7012263251551	439.3912514897158
26.75	295.1668545878107	2.4699073258692466e-05	5.7892420412815167e-08	-3.611205160000425e-05	375.35419443104524	-94.49519739915655	223.15795495393533	31.192643296984766	-269.21434742369746	360.70123454426755	438.4687419876775
27.0	294.9370378086092	2.541453860181169e-05	7.854082293943162e-08	-3.5733980648012716e-05	374.61615449719403	-95.2833891143095	222.38284562762408	31.714717137061488	-268.61766530895505	359.5139359548013	437.06670704854366
27.25	294.6800151916236	2.617336492987733e-05	1.363427915800868e-07	-3.5478023717418574e-05	373.87113612288846	-96.15489141289217	221.588877526319	32.28359921223536	-267.9375328571426	358.2241986408919	435.5247501379558
27.5	294.4079929623978	2.666734738340099e-05	3.158720490099693e-07	-3.517800675377379e-05	373.1211555929944	-96.95023381345638	220.87213596174792	32.82965742512492	-267.2095524796103	356.83058319999424	433.9427168823058
27.75	294.0912288632584	2.680234305287325e-05	6.736149288890995e-07	-3.479208593509724e-05	372.36520660670027	-97.67857865748225	220.4249392906085	33.54547709730923	-266.4610118738536	355.2157327648612	432.1874973787388
28.0	293.75945173463697	2.5852952362495634e-05	7.958279208708451e-07	-3.4189090371826925e-05	371.60194172681366	-98.42385794395767	220.26393085039874	34.528875867867576	-265.7340539783072	353.3754088982419	430.4063800712398
28.25	293.47939765097146	2.5740180626301935e-05	6.63852197556441e-07	-3.3867189169840734e-05	370.8349391467671	-98.26531763601187	219.93466361452738	34.43370756930308	-265.0982283670135	351.56617681863753	428.9239831169444
28.5	293.21181547144573	2.5669413681175213e-05	7.051854644516482e-07	-3.373129103764453e-05	370.05969514784715	-98.00270281247296	219.6054661006252	34.26497487236357	-264.48620048839337	349.99777350595525	427.6004156269015
28.75	292.97439376801333	2.5560075122904417e-05	7.306864580697648e-07	-3.361364938715965e-05	369.2789470655357	-98.0267780792169	219.15695234367197	34.310054858929796	-263.82422521924065	348.7541948100732	426.37574922701145
29.0	292.8086512566309	2.5507175888006296e-05	7.26167044944414e-07	-3.351970641461858e-05	368.49235959022093	-97.98285953557372	218.58764616621912	34.20263381611416	-263.19792033247506	347.670666236965	425.3422221467127
29.25	292.6271051625238	2.5464190805152916e-05	7.11557468554271e-07	-3.339449157509777e-05	367.69926940336285	-97.97014570844982	217.95644022899344	34.11461676776848	-262.56265783498503	346.5688988960961	424.19111551658557
29.5	292.40410829724107	2.554485693050816e-05	7.755430101357328e-07	-3.309663778660821e-05	366.90041506514245	-98.48365118270667	217.35956193763968	34.62221429194191	-261.89042730005343	345.42753760935983	422.85972768892617
29.75	292.1677675805992	2.5653642353113466e-05	8.211509314211956e-07	-3.279297451413745e-05	366.096236472766	-99.2184216846346	216.7836994340556	35.376182974324536	-261.19290689779194	344.26909293882125	421.47258750782237
30.0	291.938905928749	2.56244126929e-05	8.104891616035751e-07	-3.2511533675587826e-05	365.2868109351425	-99.687319508202	216.2029948383674	35.84050385071156	-260.5088168438977	343.1250590090959	420.1844280451009
30.25	291.6959480626463	2.5559194792927987e-05	8.295799475281576e-07	-3.206286253398747e-05	364.47067154251175	-100.16888359237008	215.7102671649871	36.378645258789085	-259.81763082971025	341.97596904062715	418.90549070318195
30.5	291.48886230724656	2.557887290299493e-05	8.003052114359397e-07	-3.18822451042385e-05	363.6496354698557	-100.27120793059298	215.1505762668303	36.45292275755705	-259.13573169904646	340.8520493976573	417.65957128410827
30.75	291.3326772998447	2.5553643598048798e-05	7.354488856429108e-07	-3.1924010793085035e-05	362.82048937605657	-99.69114771160477	214.43233523233116	35.661465396204875	-258.5719100128332	339.809546742749	416.70060071784764
31.0	291.18758700045333	2.567365042071298e-05	6.952742598675653e-07	-3.212963976096225e-05	361.98656466112203	-99.07524512012304	213.67911579027847	34.80006216039514	-258.0211540712959	338.851770447152	415.8776295868941
31.25	291.0212782850848	2.592251682599075e-05	6.864677375200335e-07	-3.2550868754296866e-05	361.1477146129748	-98.5439641564008	212.8462858111317	33.97726114908622	-257.4326452431794	337.9894371040045	414.913196847714
31.5	290.8596632135712	2.6337809159439236e-05	6.857004493563609e-07	-3.296213772785222e-05	360.30320397204963	-98.24945092707506	211.9370141153192	33.36200833980497	-256.8586670904956	337.28833771588114	414.0633266619022
31.75	290.7098822717349	2.6727266194718554e-05	6.990882430985297e-07	-3.312574198877717e-05	359.4516996933184	-98.21930658256721	211.02215216096147	33.03013250856654	-256.2862192381611	336.641934887983	413.29208186134355
32.0	290.549835689014	2.7010428751596876e-05	7.329971050826011e-07	-3.3178836873466684e-05	358.59578217700215	-98.14043930429379	210.12706373586036	32.649546017814274	-255.68363567090896	335.84468580278445	412.4324750308494
32.25	290.34073194941277	2.7291508454600756e-05	7.961631382102387e-07	-3.338112698190219e-05	357.73414300926527	-97.89025576462146	209.26836667206678	32.101106633964214	-254.99022250388217	334.77866606939585	411.2216537535328
32.5	290.07649408273227	2.7752830010073724e-05	8.816670883393185e-07	-3.365435054232029e-05	356.86666931055464	-97.72815448727731	208.46464016531135	31.68608750641323	-254.19836042325886	333.55336559736065	409.6589844806388
32.75	289.8339072604221	2.8143799378396757e-05	9.048328372821941e-07	-3.3999694326403736e-05	355.9943525245345	-97.48861906685417	207.6429339284978	31.17879752810751	-253.4071771827491	332.31573097200055	408.11996485476
33.0	289.6146254849055	2.8435947094889403e-05	9.403728760366928e-07	-3.421175624377783e-05	355.1157943854429	-97.2246110945162	206.81867052956505	30.659119091534645	-252.68496085146512	331.17220930547035	406.90041521613944
33.25	289.3211472992509	2.880540972563602e-05	1.0179738533944331e-06	-3.432115241548364e-05	354.23080724187156	-97.4372906331969	206.0870014791659	30.72462316963567	-251.83354161334302	329.92986433525306	405.12078400806325
33.5	289.03988747743625	2.9136375866372145e-05	1.1174949582933614e-06	-3.4282683624560275e-05	353.34021581190865	-97.52172058704224	205.3143118542965	30.64014229569423	-251.04594912098094	328.7373810706636	403.5068417317373
33.75	288.79545381671477	2.945818555729995e-05	1.1788941542163109e-06	-3.4231595326296437e-05	352.4446466729109	-97.5561748124748	204.52001922098628	30.50576126611249	-250.33801186118063	327.63148037979465	402.1598797337681
34.0	288.6040833138237	2.9674313476707246e-05	1.2139782060250864e-06	-3.42424142717223e-05	351.5433774758569	-97.66200434033875	203.7250527635536	30.472177678433297	-249.68896272853127	326.645446917843	401.06535488960554
34.25	288.45923961493213	2.968611448225578e-05	1.2219882572926954e-06	-3.408916672938412e-05	350.6370633306956	-97.8163578384207	202.90072426320148	30.49151384313613	-249.10767178312378	325.79158411022036	400.20113079201644
34.5	288.2878486003562	2.970361634960084e-05	1.2619993167745426e-06	-3.3788905081031296e-05	349.7255366860893	-98.03552016362502	202.066069303781	30.593186919356675	-248.53081288992948	324.9752287223226	399.26899028584853
34.75	288.03710635034525	3.006281402174531e-05	1.3384219140452494e-06	-3.355829317211746e-05	348.80918959231997	-98.28169335560601	201.20400526027953	30.694147075651554	-247.8590890393763	324.0011030746496	397.8937791030744
35.0	287.7486881169664	3.044645328524415e-05	1.4429640322103074e-06	-3.316750604644547e-05	347.88742713079	-98.71454731600365	200.3194749952878	30.93227316189938	-247.1243166425634	322.71629943516655	396.23109373298445
35.25	287.4574984111439	3.083625024269551e-05	1.6005126188704127e-06	-3.294572457607485e-05	346.9591428326302	-99.02742566586227	199.4076671292183	31.02471897263728	-246.34900792853466	321.4201985929122	394.5280684896716
35.5	287.22687056133503	3.094332465693437e-05	1.6376945023415796e-06	-3.311461341245723e-05	346.0262558238735	-99.31297592425305	198.4918066544064	31.107419864567763	-245.69242982762844	320.4884048905061	393.41344553557326
35.75	287.06215463867176	3.124557292174363e-05	1.6837940758986237e-06	-3.33964821733629e-05	345.0877373794037	-99.25520442443434	197.53613177666796	30.838043405611224	-245.1490521182141	319.93441757577176	392.5666964205801
36.0	287.0045910636074	3.131527121127082e-05	1.6461032956362198e-06	-3.334903888138064e-05	344.1436383217157	-98.95982454867594	196.51786226479106	30.297050313146396	-244.7745965702895	319.6963640412205	392.23469146492977
36.25	287.0058604223862	3.1559726327741584e-05	1.5746421316538702e-06	-3.315436279520009e-05	343.19426406914044	-98.65408384233827	195.38007010359885	29.67321170918109	-244.4985760900226	319.7123653506941	392.15065629225285
36.5	287.05249903469576	3.194239660997448e-05	1.5219093076838512e-06	-3.291373028599536e-05	342.241823530259	-98.36520973818672	194.1543112607093	29.005645623215504	-244.30929761340124	319.88614322324446	392.3174283880398
36.75	287.1259037468212	3.2110358310090754e-05	1.4614460346466275e-06	-3.2570984646715354e-05	341.2827100378656	-97.97888970183402	192.95794585677803	28.256299005287058	-244.17714248132705	320.0126199732985	392.6886185304755
37.0	287.1281548542454	3.225424440408741e-05	1.43130429121828e-06	-3.230573389085765e-05	340.3188541240846	-97.3611984653219	191.890988359542	27.343863869488914	-243.94993828727198	319.7879747640813	392.7310114208584
37.25	287.0300063341174	3.220409857434951e-05	1.498596878784084e-06	-3.2236356306906866e-05	339.3496190074287	-97.09074638898734	191.10765369651563	26.99485762970543	-243.52597514325794	319.0974707087512	392.1568454611016
37.5	286.87271347409296	3.2078398255418105e-05	1.5861387580592482e-06	-3.205571230970567e-05	338.3745166665213	-97.03678384435693	190.36633396063343	26.908573118024155	-243.01644418419602	318.23798399659	391.27597487750813
37.75	286.6730808063458	3.216095881254385e-05	1.6657451840244267e-06	-3.165679504999737e-05	337.3968848168259	-97.53066070102479	189.58650010102608	27.41364976449052	-242.52987313162168	317.44515197931776	390.2826211773296
38.0	286.5375756057172	3.202412320352924e-05	1.6849281793499745e-06	-3.1237091790866784e-05	336.4123633361748	-97.63845493314919	188.66345852229384	27.43260020198719	-242.14070328021174	316.76313466509185	389.6256841246627
38.25	286.41707856277554	3.1918021990559366e-05	1.7233992533054416e-06	-3.091712025781393e-05	335.42247769907794	-97.72524979660743	187.67708205141534	27.389785151165324	-241.74456104778523	316.13542693171524	388.9759766932045
38.5	286.27776023961894	3.199386893402213e-05	1.8207792237389275e-06	-3.068422972268736e-05	334.42951588496265	-97.81383212566598	186.65248296012894	27.318302955378147	-241.3099582881378	315.53132654605366	388.2038529408512
38.75	286.143805352298	3.208965023552888e-05	1.91420539994509e-06	-3.039789504669055e-05	333.4304367851339	-97.96457750380254	185.60802619488868	27.30155544744827	-240.8769096148514	314.98846620112766	387.43491915602857
39.0	286.02503786761906	3.204126707962048e-05	1.9847684822457144e-06	-3.0016575567519852e-05	332.4275051993393	-98.24601836442847	184.55022415946692	27.414411137060565	-240.46402527777872	314.49880590079505	386.68666057414634
39.25	285.91360378732924	3.196944547477289e-05	2.0170130286229476e-06	-2.959249922091263e-05	331.41970099539014	-98.54412290793123	183.4580084198705	27.522821709994687	-240.11039918897816	314.06927438485104	385.95516191685886
39.5	285.86159324034656	3.178558783094374e-05	1.9578834228453543e-06	-2.8972681349273073e-05	330.4055501268093	-98.53986820299149	182.28286615532303	27.25482245312076	-239.89404961344113	313.7492638693287	385.62564750314544
39.75	285.7964789769695	3.1802574604508293e-05	1.887392635386066e-06	-2.8471264087207068e-05	329.3884525736959	-98.32947843788493	181.00504856441927	26.680730467185843	-239.62788811922388	313.43962572565846	385.13061015414405
40.0	285.6976849873097	3.168890207314147e-05	1.9055614394634297e-06	-2.7812776209808614e-05	328.3657992738791	-98.46882167003331	179.76927390765513	26.49921276219506	-239.24229349469502	313.0753021872004	384.31987333589365
40.25	285.5076288504702	3.1285640349035376e-05	1.916644397163217e-06	-2.7013692567171767e-05	327.3388480457164	-98.63666810180244	178.51720127178982	26.320028427309534	-238.78002152574444	312.5739263711294	383.21244399305294
40.5	285.1930207006333	3.129588646448832e-05	2.049474889999165e-06	-2.6457417081847616e-05	326.3082363862673	-98.8065840210013	177.2223555501334	26.08008301683277	-238.12671794695348	311.7094284127067	381.3575542661192
40.75	284.89928659616066	3.1454553582745474e-05	2.180033938676941e-06	-2.6104504278000463e-05	325.27156421936644	-98.85711271787797	175.9281405590497	25.703929338792488	-237.46454850474734	310.66908369041414	379.52036449002884
41.0	284.6738329950893	3.1405469306351886e-05	2.2244711315383454e-06	-2.563556529694657e-05	324.23104692929047	-98.9552475462301	174.74616521990308	25.47279572647738	-236.8869391147329	309.60361553309224	378.0947214175943
41.25	284.43828661375716	3.120686809098514e-05	2.2507734055273776e-06	-2.495748579812201e-05	323.18602452222245	-99.13135432390256	173.78506662518623	25.525697370888782	-236.33207962878353	308.4710572525478	376.7411017102018
41.5	284.13857393899315	3.106709096978245e-05	2.3459388095782113e-06	-2.4325153276670404e-05	322.1356337981649	-99.33966844095804	173.0476036502798	25.82613098578675	-235.72273195413845	307.2319890502277	375.0423279473599
41.75	283.80782087657866	3.102535025000322e-05	2.4635518600098144e-06	-2.3797211765054317e-05	321.0827893862793	-99.37817130937252	172.29262087695855	25.937841324615135	-235.09472612625362	305.9723891926185	373.1621655014827
42.0	283.52647201724386	3.108930671707381e-05	2.6135052465473843e-06	-2.3342450608355836e-05	320.02435653030454	-99.70156887799266	171.4224589719182	26.227300091784937	-234.52020270739675	304.8353779694393	371.56703203005134
42.25	283.3159092472842	3.098569581829995e-05	2.718949374767213e-06	-2.2781776348531534e-05	318.96236382244405	-99.6351733339703	170.31508094879328	25.90821705538646	-234.05249402699957	303.89878242514567	370.34868632906534
42.5	283.09228844931573	3.109030484905131e-05	2.8789592299248512e-06	-2.2284272904363535e-05	317.89452171404014	-99.8038962886014	169.0995260098476	25.758633027862214	-233.5571625359886	303.16943508112684	369.0203380766842
42.75	282.9013470088144	3.104174330533424e-05	3.039611708105502e-06	-2.1863389413168175e-05	316.82333662416454	-100.05897289829421	167.7436154454368	25.596238250412437	-233.0845853301271	302.7115484942556	367.8028511733344
43.0	282.7617864601087	3.078098879798938e-05	3.0482835291639428e-06	-2.1392989050480192e-05	315.74784797616064	-100.30178253750847	166.39268037888138	25.439142655252923	-232.6769189552859	302.4428619216962	366.9472754475428
43.25	282.62894753437473	3.053209442974175e-05	2.9962978262204936e-06	-2.10252414276881e-05	314.6698026726206	-100.26863749896438	165.24488838182592	25.173919663324632	-232.32430898409027	302.1308159859826	366.21070307434
43.5	282.4964437329702	3.0333444732326e-05	3.0414516550097914e-06	-2.069545020446222e-05	313.5856399937979	-99.97907689961689	164.35550491594302	24.865484813098014	-232.04587062915493	301.69935837606783	365.56026455387166
43.75	282.40827840972753	2.999340348740377e-05	3.1045214075552656e-06	-2.0295495675943868e-05	312.4997474121531	-99.65595978726645	163.5352733191517	24.579130579234352	-231.850123982471	301.28574790063305	365.2041385942679
44.0	282.3023514068109	2.969448981263447e-05	3.195551503192897e-06	-2.0078959063983944e-05	311.40890120421216	-99.63872299984133	162.69673563820345	24.594844060771326	-231.55488360084544	300.8228895158155	364.55505391601
44.25	282.11465798650664	2.9567203142247093e-05	3.292225796524969e-06	-2.0026204783402117e-05	310.31285458589014	-99.5682801968281	161.68926281716134	24.412035187379438	-231.12807238093305	300.30680862077554	363.55522344447706
44.5	281.90145409693355	2.924255398991462e-05	3.349010687383016e-06	-1.982326687612869e-05	309.2133221250216	-99.72263335119534	160.67299923572168	24.441204746132463	-230.6392148158224	299.6907654843331	362.39778073370553
44.75	281.6990719977081	2.8959782261108403e-05	3.4044411491388923e-06	-1.9564235549774358e-05	308.11093223268756	-99.8890564660015	159.69940632056654	24.498457151006036	-230.21155108822995	298.9216019045282	361.4336344597671
45.0	281.46341502094833	2.8824283555142596e-05	3.4670646029736715e-06	-1.9292539151855547e-05	307.00396095279825	-100.12752465003865	158.76743988073054	24.658800366803305	-229.73679865165727	298.01483105558646	360.1700740680686
45.25	281.23401805241843	2.8851454494720927e-05	3.530948757201073e-06	-1.9146894590583248e-05	305.8931466650222	-100.2154328789177	157.81486867552647	24.652591166273194	-229.26599469709666	297.15582859723713	358.862099521315
45.5	281.04477491304715	2.8793372237465986e-05	3.552822395668173e-06	-1.905459647934067e-05	304.77900690439157	-100.17952944722735	156.84403148169585	24.514816390649724	-228.84906602944764	296.4648055257437	357.8205376696619
45.75	280.87508368819067	2.8570020122314645e-05	3.57648639015068e-06	-1.8834146211656917e-05	303.6616696433811	-100.1710628412512	155.89236149293959	24.427085868709508	-228.46476241314224	295.8692204692552	356.9361703058032
46.0	280.66465123579076	2.843898376858657e-05	3.712497022588288e-06	-1.847993950211781e-05	302.5405665805215	-100.17921735354953	154.96357245046508	24.3625095655699	-228.04340341248147	295.1211202353533	355.81120964597983
46.25	280.38866895157076	2.8234820857905134e-05	3.885808806611302e-06	-1.824131461115858e-05	301.4167873527512	-100.3392706118248	154.06805895056002	24.44384099080754	-227.50671832425388	293.9991316637109	354.19282063625
46.5	280.06906954774274	2.8385161850441093e-05	4.108049905592038e-06	-1.801100593340029e-05	300.2880092475955	-100.60499301453379	153.22187454885795	24.674732842376912	-226.9136522980782	292.8043809549667	352.4036953599463
46.75	279.82251556133593	2.8127699224994318e-05	4.211893302757451e-06	-1.7701342263508166e-05	299.15656890485343	-101.01650782763826	152.3345912424055	25.032605317837493	-226.4013870013657	291.901219558419	351.143264900927
47.0	279.5990944558796	2.8256364815717168e-05	4.3759141094025144e-06	-1.7467693313760685e-05	298.0209790787485	-101.18154169058883	151.33187622683505	25.059761490973365	-225.92373077651698	291.2633982546572	350.08200971287823
47.25	279.44060346373305	2.8367098729494525e-05	4.43166849766267e-06	-1.725769962081738e-05	296.88280711032445	-101.30502908605602	150.30024190390134	25.03071881796781	-225.49209929112018	290.77108691784537	349.27448141016947
47.5	279.29923417968985	2.8408437109002863e-05	4.5136690044760066e-06	-1.7101590139249172e-05	295.74076896655663	-101.4041601769295	149.27596746902074	24.99290559294644	-225.1168241970536	290.29759747158965	348.5478844344426
47.75	279.1306916391104	2.8252252440936065e-05	4.596320988031907e-06	-1.699313307360774e-05	294.5968364817546	-101.46527260692453	148.25550561383628	24.92153011457092	-224.74580049436247	289.77354429769434	347.67887756965627
48.0	278.9390889216977	2.800418207497677e-05	4.6313056833068965e-06	-1.6958344290165495e-05	293.4493185182583	-101.55059624786942	147.25873951782444	24.892906698356526	-224.32835533894863	289.19275835678974	346.6482609968059
48.25	278.7484635413497	2.795036827618381e-05	4.696106910778981e-06	-1.6942895651048493e-05	292.2981100440497	-101.63766197625446	146.29380170487815	24.88459455361221	-223.86992853988988	288.57112013810024	345.62744650743576
48.5	278.54595273447075	2.7995073884221477e-05	4.842128743006828e-06	-1.6912855452308434e-05	291.14331232624704	-101.6736431739468	145.34319900776367	24.827830325125277	-223.40294274060946	287.9231850664979	344.665390620464
48.75	278.32782055657106	2.825540301510103e-05	5.044750907972252e-06	-1.6887429499024405e-05	289.9876417846024	-101.68239400254912	144.39088944881604	24.742639629774754	-222.90816796811765	287.2594835366188	343.5407109708328
49.0	278.1834413900225	2.8276376158921494e-05	5.123029675834217e-06	-1.689338930079259e-05	288.8282136528313	-101.50958301707574	143.33222540996076	24.396471257806514	-222.54655829325267	286.76664252896103	342.80965852858594
49.25	278.0555101970598	2.8404930408377432e-05	5.20223382608776e-06	-1.689489211180155e-05	287.6658699506979	-101.32223559286243	142.28540818146251	24.05584004915918	-222.2123790167952	286.3392181670522	342.17958827112926
49.5	277.88321167094284	2.8557629507919243e-05	5.453344400534537e-06	-1.6855588186965873e-05	286.50200072520863	-101.34603356806421	141.36913776419945	24.056387195196294	-221.8381008356069	285.92178377600874	341.4005685478026
49.75	277.71649869243976	2.8635163575186632e-05	5.680234902987486e-06	-1.683989372865381e-05	285.3338254882927	-101.34323965077303	140.525098658488	24.100872702556607	-221.46219194690283	285.5384638199676	340.67050303670186
50.0	277.56717619365054	2.858354759035415e-05	5.797992546689591e-06	-1.6896780794090145e-05	284.1637013352047	-101.24807447553786	139.6853307667565	24.054440868429072	-221.08570475540787	285.1525985638692	339.9642799146609
50.25	277.406632315328	2.846427094868422e-05	5.880400515805403e-06	-1.6952250430023184e-05	282.99169294772975	-101.1741988634938	138.78321888011948	23.965722487690854	-220.69853681679908	284.6751539456799	339.1869371535495
50.5	277.23766291505154	2.834001193961363e-05	5.9906767963074876e-06	-1.6948238400716477e-05	281.8160730431756	-101.24770069740856	137.81376024925464	23.958804261090435	-220.3148333174517	284.0803329419781	338.3911608660553
50.75	277.0858971340544	2.8342679756285345e-05	6.096287953724518e-06	-1.6849094759731787e-05	280.63889069132097	-101.29081214868395	136.8406701417921	23.918670196659978	-219.95357851498622	283.4990992274055	337.6061414361805
51.0	276.9289182196628	2.831859245275543e-05	6.190126382700151e-06	-1.6819434841268834e-05	279.45893299801594	-101.41455396621443	135.99604275405102	24.092775294112098	-219.58941093925307	283.0623666714859	336.8486559777396
51.25	276.84285812838607	2.8205300198248718e-05	6.261125186046563e-06	-1.6742257509866563e-05	278.277015209726	-101.25882526312881	135.19143387043337	24.033327431422613	-219.31681350451868	282.87432553205025	336.4941182316871
51.5	276.74825712586306	2.7980726393260795e-05	6.245438522655892e-06	-1.661015522427303e-05	277.0942210863992	-100.98918758674968	134.36002368984876	23.839340963478914	-219.02799586102992	282.6946534030538	336.05370216405214
51.75	276.5988353960941	2.7851279833423663e-05	6.24598096587452e-06	-1.6533112031293465e-05	275.9076716930864	-100.9033834224162	133.4774564666238	23.79201118560339	-218.7089646609335	282.35923821711685	335.32414986484565
52.0	276.45709064951126	2.767633735055252e-05	6.272186318418325e-06	-1.6408381294367885e-05	274.7209432601426	-100.88749249777219	132.59836360333753	23.822398847291616	-218.41870390160648	281.97873477412355	334.6443803771334
52.25	276.35070099642934	2.7562944101811528e-05	6.300335641866574e-06	-1.6351171427147468e-05	273.5309890170448	-100.74605686199118	131.71184756319713	23.719092019849633	-218.16837823217335	281.6567010767499	334.16561720939984
52.5	276.2563701470857	2.7604186030479265e-05	6.381156927336561e-06	-1.6386735739826514e-05	272.3391427980401	-100.4848025655648	130.84788706339725	23.510557678729693	-217.92796144856413	281.38741412612825	333.7787238981566
52.75	276.1530890784212	2.7668607223594567e-05	6.5371717441230915e-06	-1.637310681223647e-05	271.1465857442576	-100.33928796585725	130.10685518556116	23.531656918344673	-217.6637769080797	281.1303760123044	333.33278405879435
53.0	276.0582076748326	2.766154178986242e-05	6.622529129065706e-06	-1.6359891436388587e-05	269.9523205766018	-100.12039684665456	129.37641243499	23.489546228591845	-217.40071967385487	280.86274767006125	332.9213817238907
53.25	275.93813543661054	2.7533194720352193e-05	6.665337848306037e-06	-1.6286489326025635e-05	268.75570731677664	-100.08371895384512	128.6900575942867	23.683203689462303	-217.1251059853606	280.4697983020997	332.3046336350924
53.5	275.809455403033	2.7529694713383483e-05	6.78420050127297e-06	-1.6394368155398893e-05	267.55902835948314	-99.91541536074575	128.03490367610746	23.771427679414845	-216.88277920953223	280.06044159715333	331.7250484025901
53.75	275.7001882351394	2.7525127935011748e-05	6.883601690154041e-06	-1.6394655400890978e-05	266.3609019400113	-99.60850881386347	127.39411718318159	23.721551055220765	-216.64678976978732	279.6894080579918	331.24790245574155
54.0	275.5913298531466	2.730229821928239e-05	6.8979939770385675e-06	-1.637646037805658e-05	265.16090392269115	-99.31213251063346	126.79755608525447	23.71336587790975	-216.39146280599974	279.33893059149574	330.7469403305693
54.25	275.4814532830075	2.7211949870423725e-05	6.924627942518346e-06	-1.6308670946701254e-05	263.96029027559604	-98.80603989106729	126.13830016564397	23.42771740744147	-216.14853288314538	279.0099035095471	330.3222192517378
54.5	275.3612117810133	2.7240426437355683e-05	6.9930083944913015e-06	-1.6273254571885194e-05	262.7576668021651	-98.36627024865362	125.44795732736584	23.188278159964476	-215.9126491767523	278.654631636369	329.85148957303505
54.75	275.24193801283144	2.7192079842474002e-05	7.047454600456588e-06	-1.6274611944573394e-05	261.5558690698273	-98.13752657474954	124.77342828238847	23.185578865083006	-215.68745091519173	278.26988764769436	329.3529981774503
55.0	275.12677798089	2.708269526239168e-05	7.0392173247282315e-06	-1.6227879165192777e-05	260.35255377019405	-97.98697973710455	124.11637031646036	23.282295304863304	-215.4647190704616	277.8771482735182	328.89283245670197
55.25	274.9831464186676	2.697974875054694e-05	7.06841499485855e-06	-1.6142975944111674e-05	259.1486416169885	-98.18254181152012	123.619075890862	23.884433026350145	-215.18535383302077	277.4387221048064	328.27260537898206
55.5	274.8405990904466	2.6850016095798785e-05	7.169916630037893e-06	-1.6169149804344816e-05	257.9440741747786	-98.03997537960319	123.01450940281522	24.040173231653423	-214.90385534339646	276.9998248715447	327.7037430533186
55.75	274.6765449760899	2.688253723778136e-05	7.318520519081555e-06	-1.613964112260115e-05	256.7407954256356	-98.0342810753409	122.43917801091266	24.36268866343851	-214.58011452782068	276.52934981882794	326.995969107136
56.0	274.5190866717357	2.6835332522769573e-05	7.523277809207532e-06	-1.6052997155409338e-05	255.53542803966178	-98.09969378690766	121.75633920269865	24.66081563214433	-214.30178546433527	276.0714436377517	326.2954863497115
56.25	274.37665888140805	2.6751783857850565e-05	7.596331004686134e-06	-1.5976594138152648e-05	254.33022841494378	-98.06881171615649	121.01917470411684	24.8093078688712	-214.04559026314783	275.6344872151596	325.66407258660905
56.5	274.23398507825044	2.667818157024142e-05	7.66068570770707e-06	-1.592722927163823e-05	253.12597555535544	-97.808648931684	120.23285614716806	24.671069902840514	-213.79617509135622	275.22217096156623	325.0913866682462
56.75	274.0874584470179	2.6617525356953713e-05	7.789956314564028e-06	-1.5880971027883308e-05	251.92134721001085	-97.54783252253085	119.56652773394524	24.642534321489862	-213.53609652521644	274.8306427391335	324.535360876227
57.0	273.94537757792034	2.6539414241103128e-05	7.917492600624474e-06	-1.575985029840038e-05	250.71711228068807	-97.49603261670345	119.11059225025188	25.02489316577721	-213.26336043466776	274.4320108697994	323.9401896662932
57.25	273.8174122000888	2.6368353667406104e-05	7.920021432657036e-06	-1.561257694250832e-05	249.51280120042566	-97.30832925407756	118.62677970770221	25.241989035065444	-213.0154778706779	274.01751978080534	323.3599095165049
